nombre_mots,longueur_moyenne,longueur_minimale,longueur_maximale,distribution_longueur,complexité_shannon,redondance,proportion_0,proportion_1,entropie_des_caracteres,distance_de_hamming_moyenne,est_code
3,6.666666666666667,6,7,"[0, 0, 0, 0, 0, 0, 1, 2]",0.8812908992306927,0,0.3,0.7,0.8812908992306927,3.0,True
2,5.0,4,6,"[0, 0, 0, 0, 1, 0, 1, 0]",0.8812908992306927,0,0.7,0.3,0.8812908992306927,4.0,True
5,3.2,1,6,"[0, 1, 1, 1, 1, 0, 1, 0]",0.954434002924965,4,0.375,0.625,0.954434002924965,3.5,False
8,4.0,1,7,"[0, 2, 0, 1, 2, 0, 2, 1]",0.9744894033980523,5,0.40625,0.59375,0.9744894033980523,3.6785714285714284,True
6,4.166666666666667,1,7,"[0, 1, 1, 1, 0, 0, 2, 1]",0.9426831892554922,4,0.36,0.64,0.9426831892554922,4.466666666666667,False
8,3.375,1,7,"[0, 3, 2, 0, 0, 0, 1, 2]",0.9751190649408661,5,0.4074074074074074,0.5925925925925926,0.9751190649408661,4.142857142857143,False
5,4.8,1,7,"[0, 1, 0, 1, 0, 0, 1, 2]",0.9798687566511528,4,0.5833333333333334,0.4166666666666667,0.9798687566511528,4.7,True
5,4.4,3,7,"[0, 0, 0, 2, 1, 1, 0, 1]",0.9023932827949788,2,0.6818181818181818,0.3181818181818182,0.9023932827949788,3.2,True
10,5.2,2,7,"[0, 0, 2, 0, 1, 1, 3, 3]",0.9305861291319928,7,0.34615384615384615,0.6538461538461539,0.9305861291319928,4.2,False
7,4.714285714285714,2,6,"[0, 0, 1, 0, 2, 1, 3, 0]",0.9833761901392235,3,0.5757575757575758,0.42424242424242425,0.9833761901392235,3.7142857142857144,False
8,4.5,1,7,"[0, 1, 1, 1, 1, 1, 0, 3]",0.9798687566511528,7,0.4166666666666667,0.5833333333333334,0.9798687566511528,4.464285714285714,False
5,3.6,1,7,"[0, 1, 1, 0, 2, 0, 0, 1]",0.964078764808229,3,0.6111111111111112,0.3888888888888889,0.964078764808229,3.9,False
9,3.5555555555555554,1,7,"[0, 2, 1, 2, 1, 1, 1, 1]",0.9283620723948676,7,0.34375,0.65625,0.9283620723948676,3.638888888888889,False
5,4.8,2,6,"[0, 0, 1, 0, 1, 0, 3, 0]",1.0,2,0.5,0.5,1.0,4.2,True
9,5.0,1,7,"[0, 1, 0, 1, 1, 1, 3, 2]",0.9824740868386409,6,0.4222222222222222,0.5777777777777777,0.9824740868386409,4.194444444444445,False
2,1.0,1,1,"[0, 2, 0, 0, 0, 0, 0, 0]",-0.0,0,1.0,0.0,-0.0,0.0,True
6,5.833333333333333,4,7,"[0, 0, 0, 0, 1, 1, 2, 2]",0.9994110647387552,0,0.4857142857142857,0.5142857142857142,0.9994110647387552,3.7333333333333334,True
3,5.333333333333333,3,7,"[0, 0, 0, 1, 0, 0, 1, 1]",1.0,0,0.5,0.5,1.0,4.666666666666667,True
7,5.428571428571429,2,7,"[0, 0, 1, 0, 1, 1, 1, 3]",0.9980008838722996,1,0.5263157894736842,0.47368421052631576,0.9980008838722996,4.666666666666667,True
10,4.1,1,7,"[0, 1, 3, 0, 0, 3, 2, 1]",0.9474351361840307,8,0.6341463414634146,0.36585365853658536,0.9474351361840307,3.9555555555555557,False
3,4.333333333333333,3,6,"[0, 0, 0, 1, 1, 0, 1, 0]",0.9957274520849255,0,0.46153846153846156,0.5384615384615384,0.9957274520849255,3.3333333333333335,True
9,3.4444444444444446,1,7,"[0, 3, 2, 0, 0, 1, 2, 1]",0.9932338197397066,6,0.5483870967741935,0.45161290322580644,0.9932338197397066,4.083333333333333,False
8,3.75,2,5,"[0, 0, 1, 2, 3, 2, 0, 0]",0.9182958340544896,5,0.3333333333333333,0.6666666666666666,0.9182958340544896,2.5357142857142856,False
6,5.166666666666667,1,7,"[0, 1, 0, 0, 1, 0, 2, 2]",0.9629004147713269,5,0.3870967741935484,0.6129032258064516,0.9629004147713269,4.2,False
9,3.2222222222222223,1,7,"[0, 2, 2, 2, 1, 0, 1, 1]",0.9991421039919088,7,0.5172413793103449,0.4827586206896552,0.9991421039919088,3.4444444444444446,False
7,4.714285714285714,2,7,"[0, 0, 1, 1, 1, 1, 2, 1]",0.9940302114769565,5,0.5454545454545454,0.45454545454545453,0.9940302114769565,3.9047619047619047,True
4,4.75,3,6,"[0, 0, 0, 1, 1, 0, 2, 0]",0.9819407868640977,0,0.5789473684210527,0.42105263157894735,0.9819407868640977,4.0,True
6,5.333333333333333,3,7,"[0, 0, 0, 1, 1, 1, 1, 2]",0.9971803988942642,2,0.53125,0.46875,0.9971803988942642,4.466666666666667,True
1,5.0,5,5,"[0, 0, 0, 0, 0, 1, 0, 0]",0.9709505944546686,0,0.6,0.4,0.9709505944546686,0.0,True
6,3.0,1,7,"[0, 1, 3, 0, 1, 0, 0, 1]",0.9910760598382222,4,0.5555555555555556,0.4444444444444444,0.9910760598382222,3.4,False
8,1.75,1,4,"[0, 4, 3, 0, 1, 0, 0, 0]",0.9852281360342515,4,0.42857142857142855,0.5714285714285714,0.9852281360342515,1.7857142857142858,False
3,1.6666666666666667,1,2,"[0, 1, 2, 0, 0, 0, 0, 0]",0.9709505944546686,1,0.6,0.4,0.9709505944546686,1.6666666666666667,False
10,3.3,1,7,"[0, 1, 3, 2, 2, 1, 0, 1]",0.9833761901392235,8,0.42424242424242425,0.5757575757575758,0.9833761901392235,3.0,False
2,2.5,2,3,"[0, 0, 1, 1, 0, 0, 0, 0]",0.9709505944546686,1,0.4,0.6,0.9709505944546686,1.0,True
3,5.666666666666667,4,7,"[0, 0, 0, 0, 1, 0, 1, 1]",0.9366673818775626,0,0.35294117647058826,0.6470588235294118,0.9366673818775626,3.0,True
5,3.4,2,5,"[0, 0, 1, 2, 1, 1, 0, 0]",0.7871265862012691,2,0.7647058823529411,0.23529411764705882,0.7871265862012691,2.4,False
10,3.3,1,7,"[0, 1, 4, 1, 2, 0, 1, 1]",0.9940302114769565,7,0.5454545454545454,0.45454545454545453,0.9940302114769565,3.2222222222222223,False
4,5.0,3,7,"[0, 0, 0, 1, 1, 0, 1, 1]",0.934068055375491,1,0.35,0.65,0.934068055375491,3.6666666666666665,True
1,1.0,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]",-0.0,0,0.0,1.0,-0.0,0.0,True
3,2.6666666666666665,2,3,"[0, 0, 1, 2, 0, 0, 0, 0]",1.0,1,0.5,0.5,1.0,2.0,True
1,5.0,5,5,"[0, 0, 0, 0, 0, 1, 0, 0]",0.9709505944546686,0,0.4,0.6,0.9709505944546686,0.0,True
7,4.571428571428571,1,7,"[0, 1, 1, 1, 0, 1, 0, 3]",1.0,5,0.5,0.5,1.0,4.380952380952381,False
7,2.2857142857142856,1,5,"[0, 3, 2, 0, 1, 1, 0, 0]",0.954434002924965,4,0.625,0.375,0.954434002924965,2.5714285714285716,False
10,3.6,1,7,"[0, 1, 2, 3, 2, 0, 0, 2]",1.0,8,0.5,0.5,1.0,3.4444444444444446,False
3,4.333333333333333,1,7,"[0, 1, 0, 0, 0, 1, 0, 1]",0.9957274520849255,1,0.5384615384615384,0.46153846153846156,0.9957274520849255,5.333333333333333,True
3,4.333333333333333,2,6,"[0, 0, 1, 0, 0, 1, 1, 0]",0.7793498372920851,2,0.23076923076923078,0.7692307692307693,0.7793498372920851,3.6666666666666665,True
2,5.0,3,7,"[0, 0, 0, 1, 0, 0, 0, 1]",0.8812908992306927,0,0.7,0.3,0.8812908992306927,5.0,True
4,4.0,3,5,"[0, 0, 0, 1, 2, 1, 0, 0]",1.0,2,0.5,0.5,1.0,2.1666666666666665,False
2,3.0,2,4,"[0, 0, 1, 0, 1, 0, 0, 0]",1.0,0,0.5,0.5,1.0,3.0,True
6,2.8333333333333335,1,6,"[0, 3, 0, 1, 0, 1, 1, 0]",0.9975025463691153,2,0.47058823529411764,0.5294117647058824,0.9975025463691153,2.933333333333333,True
5,3.8,1,7,"[0, 1, 1, 0, 1, 1, 0, 1]",0.8997437586982626,3,0.6842105263157895,0.3157894736842105,0.8997437586982626,4.2,False
3,3.0,2,5,"[0, 0, 2, 0, 0, 1, 0, 0]",0.9182958340544896,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2.6666666666666665,True
5,4.2,1,7,"[0, 1, 1, 0, 0, 1, 1, 1]",0.9852281360342515,4,0.42857142857142855,0.5714285714285714,0.9852281360342515,4.6,False
9,4.777777777777778,2,7,"[0, 0, 2, 0, 1, 2, 3, 1]",0.9330252953592911,6,0.6511627906976745,0.3488372093023256,0.9330252953592911,3.8333333333333335,False
6,4.166666666666667,1,7,"[0, 2, 0, 0, 0, 2, 1, 1]",0.9043814577244937,4,0.32,0.68,0.9043814577244937,4.266666666666667,False
8,4.125,1,6,"[0, 1, 1, 1, 1, 1, 3, 0]",0.9993375041688847,7,0.48484848484848486,0.5151515151515151,0.9993375041688847,3.857142857142857,False
8,4.75,1,7,"[0, 1, 0, 0, 2, 2, 2, 1]",1.0,6,0.5,0.5,1.0,4.035714285714286,False
1,1.0,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]",-0.0,0,0.0,1.0,-0.0,0.0,True
10,4.7,2,7,"[0, 0, 3, 0, 0, 2, 4, 1]",0.9839393951635756,6,0.574468085106383,0.425531914893617,0.9839393951635756,4.088888888888889,False
2,4.0,3,5,"[0, 0, 0, 1, 0, 1, 0, 0]",0.954434002924965,0,0.625,0.375,0.954434002924965,3.0,True
9,3.2222222222222223,1,7,"[0, 4, 1, 0, 0, 2, 1, 1]",0.9922666387194963,5,0.5517241379310345,0.4482758620689655,0.9922666387194963,3.75,False
10,3.9,1,7,"[0, 3, 0, 2, 1, 0, 2, 2]",0.9881108365218301,7,0.4358974358974359,0.5641025641025641,0.9881108365218301,4.311111111111111,False
2,4.5,3,6,"[0, 0, 0, 1, 0, 0, 1, 0]",0.9182958340544896,0,0.6666666666666666,0.3333333333333333,0.9182958340544896,5.0,True
1,7.0,7,7,"[0, 0, 0, 0, 0, 0, 0, 1]",0.5916727785823275,0,0.14285714285714285,0.8571428571428571,0.5916727785823275,0.0,True
2,2.5,2,3,"[0, 0, 1, 1, 0, 0, 0, 0]",0.7219280948873623,1,0.8,0.2,0.7219280948873623,2.0,True
4,5.75,5,7,"[0, 0, 0, 0, 0, 2, 1, 1]",0.9656361333706098,0,0.391304347826087,0.6086956521739131,0.9656361333706098,3.3333333333333335,True
9,3.4444444444444446,1,7,"[0, 1, 2, 2, 2, 1, 0, 1]",0.9992492479956565,7,0.5161290322580645,0.4838709677419355,0.9992492479956565,3.4444444444444446,False
8,2.5,1,5,"[0, 1, 4, 2, 0, 1, 0, 0]",1.0,6,0.5,0.5,1.0,2.3214285714285716,False
9,3.7777777777777777,1,6,"[0, 1, 1, 2, 2, 1, 2, 0]",0.9596868937742169,6,0.6176470588235294,0.38235294117647056,0.9596868937742169,3.25,False
7,4.0,1,7,"[0, 1, 0, 3, 0, 1, 1, 1]",0.9852281360342515,6,0.5714285714285714,0.42857142857142855,0.9852281360342515,3.619047619047619,False
9,5.222222222222222,2,7,"[0, 0, 1, 1, 0, 3, 1, 3]",0.9839393951635756,5,0.425531914893617,0.574468085106383,0.9839393951635756,4.333333333333333,False
8,5.125,2,7,"[0, 0, 1, 1, 1, 1, 1, 3]",0.9961344835095796,7,0.5365853658536586,0.4634146341463415,0.9961344835095796,3.9642857142857144,False
1,2.0,2,2,"[0, 0, 1, 0, 0, 0, 0, 0]",-0.0,0,0.0,1.0,-0.0,0.0,True
2,6.0,5,7,"[0, 0, 0, 0, 0, 1, 0, 1]",0.9798687566511528,0,0.4166666666666667,0.5833333333333334,0.9798687566511528,4.0,True
6,4.833333333333333,2,7,"[0, 0, 1, 1, 1, 0, 1, 2]",0.8935711016541907,3,0.6896551724137931,0.3103448275862069,0.8935711016541907,4.266666666666667,True
8,4.375,2,7,"[0, 0, 1, 2, 2, 0, 2, 1]",0.9994110647387552,5,0.5142857142857142,0.4857142857142857,0.9994110647387552,3.9285714285714284,False
7,2.4285714285714284,1,3,"[0, 1, 2, 4, 0, 0, 0, 0]",0.9975025463691153,5,0.47058823529411764,0.5294117647058824,0.9975025463691153,1.8095238095238095,False
2,3.0,1,5,"[0, 1, 0, 0, 0, 1, 0, 0]",0.6500224216483541,0,0.16666666666666666,0.8333333333333334,0.6500224216483541,5.0,True
9,3.888888888888889,1,7,"[0, 1, 0, 4, 1, 1, 1, 1]",0.9994110647387552,6,0.4857142857142857,0.5142857142857142,0.9994110647387552,3.611111111111111,False
10,3.9,1,7,"[0, 1, 2, 1, 2, 2, 1, 1]",0.9881108365218301,7,0.5641025641025641,0.4358974358974359,0.9881108365218301,3.6666666666666665,False
10,3.8,1,7,"[0, 1, 3, 2, 1, 0, 0, 3]",1.0,8,0.5,0.5,1.0,3.888888888888889,False
3,2.6666666666666665,2,3,"[0, 0, 1, 2, 0, 0, 0, 0]",1.0,0,0.5,0.5,1.0,2.0,True
8,4.5,1,7,"[0, 1, 1, 1, 0, 2, 1, 2]",0.997772472089982,6,0.5277777777777778,0.4722222222222222,0.997772472089982,4.392857142857143,False
7,5.0,3,7,"[0, 0, 0, 1, 1, 3, 1, 1]",0.9946937953613058,0,0.45714285714285713,0.5428571428571428,0.9946937953613058,4.0,True
2,7.0,7,7,"[0, 0, 0, 0, 0, 0, 0, 2]",0.9402859586706311,0,0.6428571428571429,0.35714285714285715,0.9402859586706311,5.0,True
9,3.888888888888889,1,7,"[0, 2, 1, 1, 1, 2, 0, 2]",0.9852281360342515,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,4.083333333333333,False
10,4.8,1,7,"[0, 2, 0, 0, 2, 1, 2, 3]",0.9684610087601622,8,0.6041666666666666,0.3958333333333333,0.9684610087601622,4.2,False
6,3.6666666666666665,2,5,"[0, 0, 1, 2, 1, 2, 0, 0]",0.9940302114769565,3,0.5454545454545454,0.45454545454545453,0.9940302114769565,3.2,False
5,3.6,2,5,"[0, 0, 1, 1, 2, 1, 0, 0]",1.0,2,0.5,0.5,1.0,2.6,True
4,4.75,2,6,"[0, 0, 1, 0, 0, 1, 2, 0]",0.8997437586982626,1,0.6842105263157895,0.3157894736842105,0.8997437586982626,4.333333333333333,True
2,2.0,1,3,"[0, 1, 0, 1, 0, 0, 0, 0]",1.0,1,0.5,0.5,1.0,3.0,True
10,3.7,2,7,"[0, 0, 2, 5, 0, 1, 1, 1]",0.9568886656798212,7,0.3783783783783784,0.6216216216216216,0.9568886656798212,3.3555555555555556,False
9,4.444444444444445,2,6,"[0, 0, 1, 2, 1, 2, 3, 0]",0.9837082626231859,4,0.425,0.575,0.9837082626231859,3.6666666666666665,False
1,7.0,7,7,"[0, 0, 0, 0, 0, 0, 0, 1]",0.9852281360342515,0,0.5714285714285714,0.42857142857142855,0.9852281360342515,0.0,True
10,3.8,1,7,"[0, 2, 1, 2, 0, 3, 1, 1]",0.9819407868640977,6,0.5789473684210527,0.42105263157894735,0.9819407868640977,3.688888888888889,False
7,4.142857142857143,1,6,"[0, 1, 0, 1, 1, 3, 1, 0]",0.9922666387194963,4,0.5517241379310345,0.4482758620689655,0.9922666387194963,3.6666666666666665,False
9,3.6666666666666665,1,7,"[0, 2, 0, 3, 1, 1, 1, 1]",0.9993375041688847,7,0.5151515151515151,0.48484848484848486,0.9993375041688847,3.7222222222222223,False
1,1.0,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]",-0.0,0,0.0,1.0,-0.0,0.0,True
5,3.4,1,5,"[0, 1, 0, 1, 2, 1, 0, 0]",0.9975025463691153,3,0.5294117647058824,0.47058823529411764,0.9975025463691153,3.3,False
2,5.0,4,6,"[0, 0, 0, 0, 1, 0, 1, 0]",0.9709505944546686,0,0.4,0.6,0.9709505944546686,4.0,True
3,3.0,1,6,"[0, 1, 1, 0, 0, 0, 1, 0]",0.9182958340544896,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,4.333333333333333,False
7,3.142857142857143,1,6,"[0, 1, 1, 3, 1, 0, 1, 0]",0.9940302114769565,6,0.45454545454545453,0.5454545454545454,0.9940302114769565,3.0952380952380953,False
7,4.714285714285714,2,7,"[0, 0, 1, 1, 2, 0, 1, 2]",0.9672947789468944,3,0.6060606060606061,0.3939393939393939,0.9672947789468944,4.238095238095238,False
2,4.5,2,7,"[0, 0, 1, 0, 0, 0, 0, 1]",0.9910760598382222,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,5.0,True
2,2.5,2,3,"[0, 0, 1, 1, 0, 0, 0, 0]",0.9709505944546686,1,0.4,0.6,0.9709505944546686,1.0,True
4,3.25,1,7,"[0, 1, 1, 1, 0, 0, 0, 1]",0.9957274520849255,3,0.5384615384615384,0.46153846153846156,0.9957274520849255,4.166666666666667,False
1,6.0,6,6,"[0, 0, 0, 0, 0, 0, 1, 0]",0.6500224216483541,0,0.8333333333333334,0.16666666666666666,0.6500224216483541,0.0,True
1,7.0,7,7,"[0, 0, 0, 0, 0, 0, 0, 1]",0.9852281360342515,0,0.5714285714285714,0.42857142857142855,0.9852281360342515,0.0,True
2,6.0,6,6,"[0, 0, 0, 0, 0, 0, 2, 0]",0.9798687566511528,0,0.4166666666666667,0.5833333333333334,0.9798687566511528,1.0,True
10,3.8,1,7,"[0, 1, 3, 2, 0, 1, 1, 2]",0.9819407868640977,8,0.5789473684210527,0.42105263157894735,0.9819407868640977,3.9555555555555557,False
4,3.75,1,7,"[0, 2, 0, 0, 0, 0, 1, 1]",0.9967916319816366,2,0.4666666666666667,0.5333333333333333,0.9967916319816366,5.0,True
3,4.333333333333333,2,6,"[0, 0, 1, 0, 0, 1, 1, 0]",0.8904916402194913,2,0.6923076923076923,0.3076923076923077,0.8904916402194913,4.0,True
6,3.8333333333333335,1,6,"[0, 1, 1, 1, 0, 1, 2, 0]",0.9986359641585718,3,0.4782608695652174,0.5217391304347826,0.9986359641585718,4.2,False
6,3.5,1,5,"[0, 1, 0, 1, 3, 1, 0, 0]",0.9182958340544896,5,0.6666666666666666,0.3333333333333333,0.9182958340544896,2.933333333333333,False
10,4.2,1,7,"[0, 1, 3, 1, 1, 0, 0, 4]",0.9852281360342515,8,0.42857142857142855,0.5714285714285714,0.9852281360342515,4.2444444444444445,False
9,3.888888888888889,1,7,"[0, 1, 2, 2, 0, 2, 0, 2]",0.9517626756348311,8,0.6285714285714286,0.37142857142857144,0.9517626756348311,3.861111111111111,False
4,3.0,2,4,"[0, 0, 2, 0, 2, 0, 0, 0]",0.9798687566511528,2,0.5833333333333334,0.4166666666666667,0.9798687566511528,2.5,False
6,3.8333333333333335,1,7,"[0, 1, 2, 0, 0, 1, 1, 1]",0.9876925088958034,4,0.5652173913043478,0.43478260869565216,0.9876925088958034,4.2,False
6,4.5,1,7,"[0, 1, 1, 0, 1, 0, 1, 2]",0.876716288999464,4,0.7037037037037037,0.2962962962962963,0.876716288999464,4.266666666666667,False
8,4.0,1,7,"[0, 1, 1, 2, 1, 0, 2, 1]",0.8571484374283715,7,0.71875,0.28125,0.8571484374283715,3.892857142857143,False
8,3.75,1,6,"[0, 2, 1, 0, 1, 2, 2, 0]",0.9871377743721863,6,0.43333333333333335,0.5666666666666667,0.9871377743721863,3.7857142857142856,False
2,4.5,4,5,"[0, 0, 0, 0, 1, 1, 0, 0]",0.7642045065086203,1,0.2222222222222222,0.7777777777777778,0.7642045065086203,2.0,True
2,3.5,2,5,"[0, 0, 1, 0, 0, 1, 0, 0]",0.9852281360342515,0,0.42857142857142855,0.5714285714285714,0.9852281360342515,4.0,True
5,3.0,2,4,"[0, 0, 2, 1, 2, 0, 0, 0]",0.8366407419411672,3,0.26666666666666666,0.7333333333333333,0.8366407419411672,2.4,False
7,3.7142857142857144,1,7,"[0, 2, 1, 1, 0, 1, 0, 2]",0.9828586897127056,5,0.5769230769230769,0.4230769230769231,0.9828586897127056,4.285714285714286,False
7,3.0,1,6,"[0, 2, 2, 0, 1, 1, 1, 0]",0.998363672593813,5,0.5238095238095238,0.47619047619047616,0.998363672593813,3.4285714285714284,False
10,4.4,1,7,"[0, 1, 1, 1, 2, 1, 3, 1]",0.9456603046006401,7,0.6363636363636364,0.36363636363636365,0.9456603046006401,3.888888888888889,False
1,1.0,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]",-0.0,0,0.0,1.0,-0.0,0.0,True
4,5.5,3,7,"[0, 0, 0, 1, 0, 1, 0, 2]",0.9940302114769565,1,0.45454545454545453,0.5454545454545454,0.9940302114769565,4.333333333333333,True
6,4.0,1,7,"[0, 1, 1, 1, 1, 0, 0, 2]",0.9798687566511528,5,0.5833333333333334,0.4166666666666667,0.9798687566511528,4.333333333333333,False
10,3.9,1,7,"[0, 2, 0, 2, 3, 1, 0, 2]",0.9957274520849255,8,0.46153846153846156,0.5384615384615384,0.9957274520849255,3.8666666666666667,False
4,4.25,1,6,"[0, 1, 0, 0, 1, 0, 2, 0]",0.9366673818775626,2,0.6470588235294118,0.35294117647058826,0.9366673818775626,4.0,True
4,4.25,2,7,"[0, 0, 1, 0, 2, 0, 0, 1]",0.9366673818775626,2,0.35294117647058826,0.6470588235294118,0.9366673818775626,4.333333333333333,True
8,3.75,1,7,"[0, 1, 3, 0, 0, 2, 1, 1]",0.9967916319816366,6,0.4666666666666667,0.5333333333333333,0.9967916319816366,3.892857142857143,False
10,4.9,1,7,"[0, 1, 1, 0, 2, 1, 2, 3]",0.9486131982385806,9,0.3673469387755102,0.6326530612244898,0.9486131982385806,4.066666666666666,False
8,3.625,1,6,"[0, 2, 0, 2, 0, 3, 1, 0]",0.9991421039919088,5,0.4827586206896552,0.5172413793103449,0.9991421039919088,3.5357142857142856,False
2,6.5,6,7,"[0, 0, 0, 0, 0, 0, 1, 1]",0.9612366047228759,0,0.6153846153846154,0.38461538461538464,0.9612366047228759,4.0,True
2,2.5,2,3,"[0, 0, 1, 1, 0, 0, 0, 0]",0.9709505944546686,1,0.6,0.4,0.9709505944546686,3.0,True
8,3.0,1,6,"[0, 3, 1, 1, 1, 0, 2, 0]",1.0,5,0.5,0.5,1.0,3.4642857142857144,False
6,6.333333333333333,5,7,"[0, 0, 0, 0, 0, 1, 2, 3]",0.9980008838722996,1,0.5263157894736842,0.47368421052631576,0.9980008838722996,4.266666666666667,True
5,3.8,2,5,"[0, 0, 2, 0, 0, 3, 0, 0]",0.9980008838722996,2,0.47368421052631576,0.5263157894736842,0.9980008838722996,3.6,True
5,3.0,1,4,"[0, 1, 0, 2, 2, 0, 0, 0]",0.9709505944546686,2,0.4,0.6,0.9709505944546686,2.8,False
8,5.0,1,7,"[0, 1, 1, 0, 0, 2, 1, 3]",0.9709505944546686,7,0.6,0.4,0.9709505944546686,4.535714285714286,False
4,6.25,5,7,"[0, 0, 0, 0, 0, 1, 1, 2]",0.9709505944546686,0,0.4,0.6,0.9709505944546686,4.666666666666667,True
1,1.0,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]",-0.0,0,0.0,1.0,-0.0,0.0,True
4,6.5,6,7,"[0, 0, 0, 0, 0, 0, 2, 2]",1.0,0,0.5,0.5,1.0,4.166666666666667,True
2,5.5,5,6,"[0, 0, 0, 0, 0, 1, 1, 0]",0.9940302114769565,0,0.5454545454545454,0.45454545454545453,0.9940302114769565,4.0,True
4,3.75,3,4,"[0, 0, 0, 1, 3, 0, 0, 0]",0.9967916319816366,1,0.5333333333333333,0.4666666666666667,0.9967916319816366,2.6666666666666665,True
10,3.9,1,6,"[0, 1, 0, 2, 4, 2, 1, 0]",0.999525689293649,7,0.5128205128205128,0.48717948717948717,0.999525689293649,3.2222222222222223,False
8,4.0,1,6,"[0, 1, 0, 2, 2, 1, 2, 0]",0.9886994082884974,5,0.4375,0.5625,0.9886994082884974,3.2857142857142856,False
8,4.0,2,7,"[0, 0, 2, 2, 1, 1, 1, 1]",0.9971803988942642,5,0.46875,0.53125,0.9971803988942642,3.6785714285714284,False
4,4.5,2,7,"[0, 0, 1, 0, 1, 1, 0, 1]",0.9910760598382222,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,4.333333333333333,True
8,4.5,2,7,"[0, 0, 1, 0, 4, 1, 1, 1]",0.9910760598382222,5,0.5555555555555556,0.4444444444444444,0.9910760598382222,3.4285714285714284,False
8,4.0,1,7,"[0, 1, 1, 2, 1, 0, 2, 1]",0.9744894033980523,6,0.40625,0.59375,0.9744894033980523,3.7142857142857144,False
5,3.6,3,4,"[0, 0, 0, 2, 3, 0, 0, 0]",0.9182958340544896,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,1.6,True
3,4.666666666666667,1,7,"[0, 1, 0, 0, 0, 0, 1, 1]",0.9402859586706311,0,0.35714285714285715,0.6428571428571429,0.9402859586706311,5.333333333333333,True
6,4.5,2,7,"[0, 0, 2, 0, 1, 0, 2, 1]",0.9990102708804813,3,0.5185185185185185,0.48148148148148145,0.9990102708804813,4.2,True
3,3.0,1,5,"[0, 1, 0, 1, 0, 1, 0, 0]",0.9910760598382222,1,0.4444444444444444,0.5555555555555556,0.9910760598382222,4.0,True
9,4.444444444444445,1,7,"[0, 1, 0, 2, 1, 2, 2, 1]",0.8812908992306927,7,0.7,0.3,0.8812908992306927,3.7777777777777777,False
8,4.125,1,7,"[0, 1, 0, 2, 1, 3, 0, 1]",0.9940302114769565,6,0.45454545454545453,0.5454545454545454,0.9940302114769565,3.75,False
10,3.5,1,6,"[0, 1, 2, 2, 2, 2, 1, 0]",0.9275265884316759,8,0.6571428571428571,0.34285714285714286,0.9275265884316759,3.0444444444444443,False
1,2.0,2,2,"[0, 0, 1, 0, 0, 0, 0, 0]",1.0,0,0.5,0.5,1.0,0.0,True
7,4.571428571428571,1,7,"[0, 1, 0, 1, 1, 1, 2, 1]",0.954434002924965,6,0.625,0.375,0.954434002924965,4.0,False
5,5.0,3,7,"[0, 0, 0, 2, 0, 0, 2, 1]",0.9988455359952018,0,0.52,0.48,0.9988455359952018,4.2,True
3,4.333333333333333,3,7,"[0, 0, 0, 2, 0, 0, 0, 1]",0.9957274520849255,0,0.46153846153846156,0.5384615384615384,0.9957274520849255,4.666666666666667,True
7,3.857142857142857,1,7,"[0, 2, 1, 0, 1, 1, 0, 2]",0.9751190649408661,5,0.4074074074074074,0.5925925925925926,0.9751190649408661,4.523809523809524,False
2,6.0,6,6,"[0, 0, 0, 0, 0, 0, 2, 0]",0.9182958340544896,0,0.3333333333333333,0.6666666666666666,0.9182958340544896,4.0,True
9,3.888888888888889,1,6,"[0, 1, 0, 3, 1, 3, 1, 0]",0.8224042259549891,8,0.7428571428571429,0.2571428571428571,0.8224042259549891,3.111111111111111,False
4,4.25,3,5,"[0, 0, 0, 1, 1, 2, 0, 0]",0.9774178175281716,0,0.4117647058823529,0.5882352941176471,0.9774178175281716,3.3333333333333335,True
8,3.625,2,7,"[0, 0, 1, 4, 2, 0, 0, 1]",0.9784493292686189,5,0.5862068965517241,0.41379310344827586,0.9784493292686189,2.9285714285714284,False
8,3.625,2,7,"[0, 0, 3, 2, 0, 2, 0, 1]",0.9575534837147482,4,0.6206896551724138,0.3793103448275862,0.9575534837147482,3.392857142857143,False
8,3.0,1,6,"[0, 3, 1, 0, 2, 1, 1, 0]",0.954434002924965,4,0.625,0.375,0.954434002924965,3.3214285714285716,False
10,3.8,2,7,"[0, 0, 4, 1, 2, 1, 0, 2]",0.9919924034538556,4,0.4473684210526316,0.5526315789473685,0.9919924034538556,3.688888888888889,False
3,5.666666666666667,4,7,"[0, 0, 0, 0, 1, 0, 1, 1]",0.9975025463691153,0,0.5294117647058824,0.47058823529411764,0.9975025463691153,4.0,True
4,4.5,2,7,"[0, 0, 1, 0, 1, 1, 0, 1]",1.0,2,0.5,0.5,1.0,4.333333333333333,True
